time_s,activity
2.254336118698120117e+00,1.464843750000000000e-03
2.258687973022460938e+00,9.765625000000000000e-04
2.263040065765380859e+00,7.324218750000000000e-04
2.267391920089721680e+00,4.882812500000000000e-04
2.271744012832641602e+00,9.765625000000000000e-04
2.276096105575561523e+00,1.464843750000000000e-03
2.280447959899902344e+00,9.765625000000000000e-04
2.284800052642822266e+00,1.220703125000000000e-03
2.289151906967163086e+00,3.662109375000000000e-03
2.293503999710083008e+00,9.765625000000000000e-04
2.297856092453002930e+00,7.324218750000000000e-04
2.302207946777343750e+00,1.220703125000000000e-03
2.306560039520263672e+00,1.708984375000000000e-03
2.310911893844604492e+00,7.324218750000000000e-04
2.315263986587524414e+00,1.464843750000000000e-03
2.319616079330444336e+00,1.708984375000000000e-03
2.323967933654785156e+00,2.441406250000000000e-04
2.328320026397705078e+00,4.882812500000000000e-04
2.332672119140625000e+00,7.324218750000000000e-04
2.337023973464965820e+00,9.765625000000000000e-04
2.341376066207885742e+00,4.882812500000000000e-04
2.345727920532226562e+00,3.417968750000000000e-03
2.350080013275146484e+00,7.324218750000000000e-04
2.354432106018066406e+00,4.882812500000000000e-04
2.358783960342407227e+00,1.220703125000000000e-03
2.363136053085327148e+00,7.324218750000000000e-04
2.367487907409667969e+00,4.882812500000000000e-04
2.371840000152587891e+00,1.464843750000000000e-03
2.376192092895507812e+00,1.220703125000000000e-03
2.380543947219848633e+00,2.441406250000000000e-04
2.384896039962768555e+00,4.882812500000000000e-04
2.389247894287109375e+00,1.220703125000000000e-03
2.393599987030029297e+00,9.765625000000000000e-04
2.397952079772949219e+00,9.765625000000000000e-04
2.402303934097290039e+00,3.417968750000000000e-03
2.406656026840209961e+00,9.765625000000000000e-04
2.411007881164550781e+00,4.882812500000000000e-04
2.415359973907470703e+00,1.220703125000000000e-03
2.419712066650390625e+00,0.000000000000000000e+00
2.424063920974731445e+00,0.000000000000000000e+00
2.428416013717651367e+00,9.765625000000000000e-04
2.432768106460571289e+00,2.441406250000000000e-04
